50,1024,0.1,9,1.62798143809
100,1024,0.1,9,1.61050272084
10,256,0.1,10,1.72675848686
50,256,0.1,10,1.68438505556
100,256,0.1,10,1.65399091508
10,512,0.1,10,1.72625015449
50,512,0.1,10,1.69221121934
100,512,0.1,10,1.6673344681
10,1024,0.1,10,1.69018724637
50,1024,0.1,10,1.66627790888
100,1024,0.1,10,1.64838802406
10,256,0.2,2,1.35513181819
50,256,0.2,2,1.32576789093
100,256,0.2,2,1.30410248336
10,512,0.2,2,1.33842794958
50,512,0.2,2,1.31570981036
100,512,0.2,2,1.29861468113
10,1024,0.2,2,1.29981582986
50,1024,0.2,2,1.28462959028
100,1024,0.2,2,1.27291804812
10,256,0.2,3,1.46976454546
50,256,0.2,3,1.43791667751
100,256,0.2,3,1.41441855912
10,512,0.2,3,1.45813671999
50,512,0.2,3,1.43338667423
100,512,0.2,3,1.41476255952
10,1024,0.2,3,1.41913824508
50,1024,0.2,3,1.40255791662
100,1024,0.2,3,1.38977126099
10,256,0.2,4,1.56147072728
50,256,0.2,4,1.52763570677
100,256,0.2,4,1.50267141972
10,512,0.2,4,1.55390373633
50,512,0.2,4,1.52752816532
100,512,0.2,4,1.50768086223
10,1024,0.2,4,1.51459617725
50,1024,0.2,4,1.49690057769
100,1024,0.2,4,1.4832538313
10,256,0.2,5,1.63483567274
50,256,0.2,5,1.59941093019
100,256,0.2,5,1.5732737082
10,512,0.2,5,1.63051734939
50,512,0.2,5,1.6028413582
100,512,0.2,5,1.5820155044
10,1024,0.2,5,1.59096252298
50,1024,0.2,5,1.57237470655
100,1024,0.2,5,1.55803988754
10,256,0.2,6,1.6935276291
50,256,0.2,6,1.65683110892
100,256,0.2,6,1.62975553899
10,512,0.2,6,1.69180823985
50,512,0.2,6,1.6630919125
100,512,0.2,6,1.64148321814
10,1024,0.2,6,1.65205559957
50,1024,0.2,6,1.63275400963
100,1024,0.2,6,1.61786873253
10,256,0.2,7,1.70475870832
50,256,0.2,7,1.66292513601
100,256,0.2,7,1.6329182323
10,512,0.2,7,1.71005988975
50,512,0.2,7,1.67634020113
100,512,0.2,7,1.65169676555
10,1024,0.2,7,1.67706301853
50,1024,0.2,7,1.65333933597
100,1024,0.2,7,1.6355883653
10,256,0.2,8,1.74155060208
50,256,0.2,8,1.69881418273
100,256,0.2,8,1.66815967369
10,512,0.2,8,1.74859247349
50,512,0.2,8,1.71411298298
100,512,0.2,8,1.68891425968
10,1024,0.2,8,1.71561395178
50,1024,0.2,8,1.69134492889
100,1024,0.2,8,1.67318591363
10,256,0.2,9,1.77098411708
50,256,0.2,9,1.72752542011
100,256,0.2,9,1.69635282681
10,512,0.2,9,1.77941854047
50,512,0.2,9,1.74433120846
100,512,0.2,9,1.71868825499
10,1024,0.2,9,1.74645469838
50,1024,0.2,9,1.72174940322
100,1024,0.2,9,1.7032639523
10,256,0.2,10,1.79453092908
50,256,0.2,10,1.75049441001
100,256,0.2,10,1.7189073493
10,512,0.2,10,1.80407939406
50,512,0.2,10,1.76850578884
100,512,0.2,10,1.74250745124
10,1024,0.2,10,1.77112729566
50,1024,0.2,10,1.74607298269
100,1024,0.2,10,1.72732638323
10,256,0.3,2,1.37489265735
50,256,0.3,2,1.34510053865
100,256,0.3,2,1.3231192012
10,512,0.3,2,1.36496461376
50,512,0.3,2,1.34179604788
100,512,0.3,2,1.32436197796
10,1024,0.3,2,1.32890472479
50,1024,0.3,2,1.31337862865
100,1024,0.3,2,1.30140499104
10,256,0.3,3,1.49641437064
50,256,0.3,3,1.46398903596
100,256,0.3,3,1.44006484882
10,512,0.3,3,1.49186742086
50,512,0.3,3,1.46654483867
100,512,0.3,3,1.44748989712
10,1024,0.3,3,1.45539795823
50,1024,0.3,3,1.43839399384
100,1024,0.3,3,1.42528063258
10,256,0.3,4,1.58147956994
50,256,0.3,4,1.54721098408
100,256,0.3,4,1.52192680215
10,512,0.3,4,1.58069938583
50,512,0.3,4,1.55386899222
100,512,0.3,4,1.53367944053
10,1024,0.3,4,1.54394322163
50,1024,0.3,4,1.52590474946
100,1024,0.3,4,1.51199358165
10,256,0.3,5,1.64102520945
50,256,0.3,5,1.60546634777
100,256,0.3,5,1.57923016948
10,512,0.3,5,1.64288176131
50,512,0.3,5,1.6149958997
100,512,0.3,5,1.59401212092
10,1024,0.3,5,1.60592490602
50,1024,0.3,5,1.5871622784
100,1024,0.3,5,1.572692646
10,256,0.3,6,1.68270715711
50,256,0.3,6,1.64624510235
100,256,0.3,6,1.61934252661
10,512,0.3,6,1.68640942415
50,512,0.3,6,1.65778473494
100,512,0.3,6,1.63624499719
10,1024,0.3,6,1.64931208508
50,1024,0.3,6,1.63004254866
100,1024,0.3,6,1.61518199105
10,256,0.3,7,1.67674896669
50,256,0.3,7,1.63560273362
100,256,0.3,7,1.60608885312
10,512,0.3,7,1.68652141795
50,512,0.3,7,1.65326587094
100,512,0.3,7,1.628961645
10,1024,0.3,7,1.65611420022
50,1024,0.3,7,1.63268685901
100,1024,0.3,7,1.61515762232
10,256,0.3,8,1.69675392573
50,256,0.3,8,1.65511678512
100,256,0.3,8,1.62525078037
10,512,0.3,8,1.70747284721
50,512,0.3,8,1.67380417099
100,512,0.3,8,1.64919801692
10,1024,0.3,8,1.67707560671
50,1024,0.3,8,1.65335174608
100,1024,0.3,8,1.63560064217
10,256,0.3,9,1.71075739705
50,256,0.3,9,1.66877662117
100,256,0.3,9,1.63866412944
10,512,0.3,9,1.72213884769
50,512,0.3,9,1.68818098103
100,512,0.3,9,1.66336347726
10,1024,0.3,9,1.69174859125
50,1024,0.3,9,1.66781716703
100,1024,0.3,9,1.64991075606
10,256,0.3,10,1.72055982698
50,256,0.3,10,1.6783385064
100,256,0.3,10,1.6480534738
10,512,0.3,10,1.73240504802
50,512,0.3,10,1.69824474806
100,512,0.3,10,1.6732792995
10,1024,0.3,10,1.70201968043
50,1024,0.3,10,1.67794296169
100,1024,0.3,10,1.65992783578
10,256,0.4,2,1.37647792209
50,256,0.4,2,1.34665145278
100,256,0.4,2,1.32464477063
10,512,0.4,2,1.37167790131
50,512,0.4,2,1.34839538578
100,512,0.4,2,1.33087557009
10,1024,0.4,2,1.33785738269
50,1024,0.4,2,1.32222668927
100,1024,0.4,2,1.31017238682
10,256,0.4,3,1.48701662338
50,256,0.4,3,1.45479492555
100,256,0.4,3,1.43102098654
10,512,0.4,3,1.4871113585
50,512,0.4,3,1.46186950451
100,512,0.4,3,1.44287530997
10,1024,0.4,3,1.45291828308
50,1024,0.4,3,1.43594328967
100,1024,0.4,3,1.42285227067
10,256,0.4,4,1.55333984416
50,256,0.4,4,1.51968100922
100,256,0.4,4,1.49484671608
10,512,0.4,4,1.55637143281
50,512,0.4,4,1.52995397575
100,512,0.4,4,1.5100751539
10,1024,0.4,4,1.52195482331
50,1024,0.4,4,1.50417324991
100,1024,0.4,4,1.49046020097
10,256,0.4,5,1.59313377663
50,256,0.4,5,1.55861265942
100,256,0.4,5,1.53314215381
10,512,0.4,5,1.5979274774
50,512,0.4,5,1.57080465849
100,512,0.4,5,1.55039506025
10,1024,0.4,5,1.56337674745
50,1024,0.4,5,1.54511122605
100,1024,0.4,5,1.53102495916
10,256,0.4,6,1.61701013611
50,256,0.4,6,1.58197164954
100,256,0.4,6,1.55611941644
10,512,0.4,6,1.62286110415
50,512,0.4,6,1.59531506814
100,512,0.4,6,1.57458700407
10,1024,0.4,6,1.58822990193
50,1024,0.4,6,1.56967401174
100,1024,0.4,6,1.55536381407
10,256,0.4,7,1.59785361618
50,256,0.4,7,1.55864341918
100,256,0.4,7,1.53051824265
10,512,0.4,7,1.60886178275
50,512,0.4,7,1.57713756147
100,512,0.4,7,1.55395247775
10,1024,0.4,7,1.58064689378
50,1024,0.4,7,1.5582871108
100,1024,0.4,7,1.54155666218
10,256,0.4,8,1.60627268757
50,256,0.4,8,1.56685589252
100,256,0.4,8,1.53858252477
10,512,0.4,8,1.6176791754
50,512,0.4,8,1.58578108901
100,512,0.4,8,1.56246893907
10,1024,0.4,8,1.58946848534
50,1024,0.4,8,1.56698391238
100,1024,0.4,8,1.55016009112
10,256,0.4,9,1.6113241304
50,256,0.4,9,1.57178337652
100,256,0.4,9,1.54342109404
10,512,0.4,9,1.62296961098
50,512,0.4,9,1.59096720554
100,512,0.4,9,1.56757881587
10,1024,0.4,9,1.59476144027
50,1024,0.4,9,1.57220199334
100,1024,0.4,9,1.55532214849
10,256,0.4,10,1.6143549961
50,256,0.4,10,1.57473986692
100,256,0.4,10,1.54632423561
10,512,0.4,10,1.62614387233
50,512,0.4,10,1.59407887545
100,512,0.4,10,1.57064474194
10,1024,0.4,10,1.59793721323
50,1024,0.4,10,1.57533284191
100,1024,0.4,10,1.55841938291
10,256,0.5,2,1.36352272728
50,256,0.5,2,1.33397698004
100,256,0.5,2,1.31217742134
10,512,0.5,2,1.36253248755
50,512,0.5,2,1.33940520397
100,512,0.5,2,1.32200219848
10,1024,0.5,2,1.33070105097
50,1024,0.5,2,1.31515396768
100,1024,0.5,2,1.30316414488
10,256,0.5,3,1.45307954546
50,256,0.5,3,1.42159321955
100,256,0.5,3,1.39836185552
10,512,0.5,3,1.45605496444
50,512,0.5,3,1.43134025387
100,512,0.5,3,1.41274272848
10,1024,0.5,3,1.42392168786
50,1024,0.5,3,1.40728547263
100,1024,0.5,3,1.39445571745
10,256,0.5,4,1.49785795455
50,256,0.5,4,1.46540133931
100,256,0.5,4,1.44145407261
10,512,0.5,4,1.50281620289
50,512,0.5,4,1.47730777882
100,512,0.5,4,1.45811299347
10,1024,0.5,4,1.4705320063
50,1024,0.5,4,1.45335122511
100,1024,0.5,4,1.44010150373
10,256,0.5,5,1.5202471591
50,256,0.5,5,1.48730539919
100,256,0.5,5,1.46300018116
10,512,0.5,5,1.52619682211
50,512,0.5,5,1.50029154129
100,512,0.5,5,1.48079812597
10,1024,0.5,5,1.49383716552
50,1024,0.5,5,1.47638410134
100,1024,0.5,5,1.46292439687
10,256,0.5,6,1.53144176137
50,256,0.5,6,1.49825742913
100,256,0.5,6,1.47377323543
10,512,0.5,6,1.53788713172
50,512,0.5,6,1.51178342253
100,512,0.5,6,1.49214069222
10,1024,0.5,6,1.50548974513
50,1024,0.5,6,1.48790053946
100,1024,0.5,6,1.47433584344
10,256,0.5,7,1.50549212228
50,256,0.5,7,1.46854841099
100,256,0.5,7,1.44204896743
10,512,0.5,7,1.51643644432
50,512,0.5,7,1.48653470519
100,512,0.5,7,1.46468155019
10,1024,0.5,7,1.49010961112
50,1024,0.5,7,1.46903056578
100,1024,0.5,7,1.45325841429
10,256,0.5,8,1.50823333198
50,256,0.5,8,1.47122235334
100,256,0.5,8,1.44467465943
10,512,0.5,8,1.51930734553
50,512,0.5,8,1.48934899675
100,512,0.5,8,1.46745446959
10,1024,0.5,8,1.49298187947
50,1024,0.5,8,1.47186220312
100,1024,0.5,8,1.45605964993
10,256,0.5,9,1.50960393683
50,256,0.5,9,1.47255932451
100,256,0.5,9,1.44598750543
10,512,0.5,9,1.52074279613
50,512,0.5,9,1.49075614253
100,512,0.5,9,1.46884092929
10,1024,0.5,9,1.49441801365
50,1024,0.5,9,1.47327802178
100,1024,0.5,9,1.45746026775
10,256,0.5,10,1.51028923925
50,256,0.5,10,1.4732278101
100,256,0.5,10,1.44664392842
10,512,0.5,10,1.52146052144
50,512,0.5,10,1.49145971542
100,512,0.5,10,1.46953415914
10,1024,0.5,10,1.49513608074
50,1024,0.5,10,1.47398593112
100,1024,0.5,10,1.45816057666
10,256,0.6,2,1.3387534091
50,256,0.6,2,1.30974438046
100,256,0.6,2,1.28834082558
10,512,0.6,2,1.34050187898
50,512,0.6,2,1.3177485374
100,512,0.6,2,1.30062691882
10,1024,0.6,2,1.31045616518
50,1024,0.6,2,1.29514561054
100,1024,0.6,2,1.28333819731
10,256,0.6,3,1.40323431819
50,256,0.6,3,1.37282807291
100,256,0.6,3,1.35039361819
10,512,0.6,3,1.40783806234
50,512,0.6,3,1.38394177333
100,512,0.6,3,1.36596010042
10,1024,0.6,3,1.37757502374
50,1024,0.6,3,1.36148029411
100,1024,0.6,3,1.34906812955
10,256,0.6,4,1.42902668183
50,256,0.6,4,1.39806154989
100,256,0.6,4,1.37521473524
10,512,0.6,4,1.43477253568
50,512,0.6,4,1.4104190677
100,512,0.6,4,1.39209337306
10,1024,0.6,4,1.40442256717
50,1024,0.6,4,1.38801416753
100,1024,0.6,4,1.37536010245
10,256,0.6,5,1.43934362728
50,256,0.6,5,1.40815494068
100,256,0.6,5,1.38514318205
10,512,0.6,5,1.44554632502
50,512,0.6,5,1.42100998545
100,512,0.6,5,1.40254668211
10,1024,0.6,5,1.41516158453
50,1024,0.6,5,1.3986277169
100,1024,0.6,5,1.38587689161
10,256,0.6,6,1.44347040546
50,256,0.6,6,1.412192297
100,256,0.6,6,1.38911456078
10,512,0.6,6,1.44985584076
50,512,0.6,6,1.42524635255
100,512,0.6,6,1.40672800573
10,1024,0.6,6,1.41945719148
50,1024,0.6,6,1.40287313665
100,1024,0.6,6,1.39008360727
10,256,0.6,7,1.41546074531
50,256,0.6,7,1.38072634029
100,256,0.6,7,1.35581161536
10,512,0.6,7,1.42591322203
50,512,0.6,7,1.39779645832
100,512,0.6,7,1.3772478209
10,1024,0.6,7,1.40123384171
50,1024,0.6,7,1.38141203032
100,1024,0.6,7,1.36658058955
10,256,0.6,8,1.41610747782
50,256,0.6,8,1.38135720244
100,256,0.6,8,1.35643109382
10,512,0.6,8,1.4265905526
50,512,0.6,8,1.398460433
100,512,0.6,8,1.37790203466
10,1024,0.6,8,1.40191149484
50,1024,0.6,8,1.38208009738
100,1024,0.6,8,1.36724148395
10,256,0.6,9,1.41636617082
50,256,0.6,9,1.3816095473
100,256,0.6,9,1.3566788852
10,512,0.6,9,1.42686148483
50,512,0.6,9,1.39872602287
100,512,0.6,9,1.37816372017
10,1024,0.6,9,1.40218255609
50,1024,0.6,9,1.3823473242
100,1024,0.6,9,1.36750584171
10,256,0.6,10,1.41646964802
50,256,0.6,10,1.38171048525
100,256,0.6,10,1.35677800176
10,512,0.6,10,1.42696985772
50,512,0.6,10,1.39883225882
100,512,0.6,10,1.37826839437
10,1024,0.6,10,1.40229098059
50,1024,0.6,10,1.38245421493
100,1024,0.6,10,1.36761158482
10,256,0.7,2,1.30425481284
50,256,0.7,2,1.27599332349
100,256,0.7,2,1.25514132096
10,512,0.7,2,1.3078599335
50,512,0.7,2,1.28566064809
100,512,0.7,2,1.26895595018
10,1024,0.7,2,1.27943247016
50,1024,0.7,2,1.26448437707
100,1024,0.7,2,1.25295649214
10,256,0.7,3,1.34408125669
50,256,0.7,3,1.31495678059
100,256,0.7,3,1.29346804581
10,512,0.7,3,1.34944992911
50,512,0.7,3,1.32654470558
100,512,0.7,3,1.30930879764
10,1024,0.7,3,1.32088823574
50,1024,0.7,3,1.30545579928
100,1024,0.7,3,1.29355439147
10,256,0.7,4,1.35602918985
50,256,0.7,4,1.32664581772
100,256,0.7,4,1.30496606327
10,512,0.7,4,1.36192692779
50,512,0.7,4,1.33880992282
100,512,0.7,4,1.32141465188
10,1024,0.7,4,1.33332496542
50,1024,0.7,4,1.31774722594
100,1024,0.7,4,1.30573376127
10,256,0.7,5,1.35961356979
50,256,0.7,5,1.33015252886
100,256,0.7,5,1.3084154685
10,512,0.7,5,1.36567002739
50,512,0.7,5,1.342489488
100,512,0.7,5,1.32504640815
10,1024,0.7,5,1.33705598432
50,1024,0.7,5,1.32143465393
100,1024,0.7,5,1.30938757221
10,256,0.7,6,1.36068888378
50,256,0.7,6,1.3312045422
100,256,0.7,6,1.30945029007
10,512,0.7,6,1.36679295727
50,512,0.7,6,1.34359335755
100,512,0.7,6,1.32613593503
10,1024,0.7,6,1.33817528999
50,1024,0.7,6,1.32254088233
100,1024,0.7,6,1.31048371549
10,256,0.7,7,1.33307741384
50,256,0.7,7,1.30036463748
100,256,0.7,7,1.27690001142
10,512,0.7,7,1.34295662913
50,512,0.7,7,1.31647563882
100,512,0.7,7,1.29712247735
10,1024,0.7,7,1.3197294155
50,1024,0.7,7,1.30106056324
100,1024,0.7,7,1.28709181079
10,256,0.7,8,1.33317220578
50,256,0.7,8,1.30045710329
100,256,0.7,8,1.27699080872
10,512,0.7,8,1.34305590584
50,512,0.7,8,1.31657295795
100,512,0.7,8,1.29721836581
10,1024,0.7,8,1.31982873948
50,1024,0.7,8,1.30115848219
100,1024,0.7,8,1.28718867844
10,256,0.7,9,1.33320064336
50,256,0.7,9,1.30048484303
100,256,0.7,9,1.27701804791
10,512,0.7,9,1.34308568886
50,512,0.7,9,1.31660215369
100,512,0.7,9,1.29724713235
10,1024,0.7,9,1.31985853668
50,1024,0.7,9,1.30118785787
100,1024,0.7,9,1.28721773874
10,256,0.7,10,1.33320917463
50,256,0.7,10,1.30049316495
100,256,0.7,10,1.27702621966
10,512,0.7,10,1.34309462376
50,512,0.7,10,1.31661091241
100,512,0.7,10,1.29725576231
10,1024,0.7,10,1.31986747584
50,1024,0.7,10,1.30119667058
100,1024,0.7,10,1.28722645682
10,256,0.8,2,1.26164848486
50,256,0.8,2,1.23431021869
100,256,0.8,2,1.21413939231
10,512,0.8,2,1.26637520727
50,512,0.8,2,1.24488007317
100,512,0.8,2,1.22870524073
10,1024,0.8,2,1.23942643412
50,1024,0.8,2,1.22494574666
100,1024,0.8,2,1.21377832232
10,256,0.8,3,1.2807539394
50,256,0.8,3,1.25300168312
100,256,0.8,3,1.23252540493
10,512,0.8,3,1.28632666901
50,512,0.8,3,1.26449288381
100,512,0.8,3,1.24806322046
10,1024,0.8,3,1.25931350332
50,1024,0.8,3,1.24460046772
100,1024,0.8,3,1.2332538578
10,256,0.8,4,1.28457503031
50,256,0.8,4,1.256739976
100,256,0.8,4,1.23620260746
10,512,0.8,4,1.29031696135
50,512,0.8,4,1.26841544594
100,512,0.8,4,1.2519348164
10,1024,0.8,4,1.26329091716
50,1024,0.8,4,1.24853141193
100,1024,0.8,4,1.2371489649
10,256,0.8,5,1.28533924849
50,256,0.8,5,1.25748763458
100,256,0.8,5,1.23693804796
10,512,0.8,5,1.29111501982
50,512,0.8,5,1.26919995837
100,512,0.8,5,1.25270913559
10,1024,0.8,5,1.26408639993
50,1024,0.8,5,1.24931760077
100,1024,0.8,5,1.23792798632
10,256,0.8,6,1.28549209213
50,256,0.8,6,1.2576371663
100,256,0.8,6,1.23708513606
10,512,0.8,6,1.29127463152
50,512,0.8,6,1.26935686085
100,512,0.8,6,1.25286399943
10,1024,0.8,6,1.26424549648
50,1024,0.8,6,1.24947483854
100,1024,0.8,6,1.2380837906
10,256,0.8,7,1.25913796607
50,256,0.8,7,1.22823961143
100,256,0.8,7,1.2060764563
10,512,0.8,7,1.26847403281
50,512,0.8,7,1.24346172203
100,512,0.8,7,1.2251819189
10,1024,0.8,7,1.24653727998
50,1024,0.8,7,1.22890380145
100,1024,0.8,7,1.2157097554
10,256,0.8,8,1.25914395433
50,256,0.8,8,1.22824545274
100,256,0.8,8,1.20608219221
10,512,0.8,8,1.26848030439
50,512,0.8,8,1.24346786994
100,512,0.8,8,1.22518797644
10,1024,0.8,8,1.24654355455
50,1024,0.8,8,1.22890998726
100,1024,0.8,8,1.21571587479
10,256,0.8,9,1.25914515199
50,256,0.8,9,1.22824662101
100,256,0.8,9,1.20608333939
10,512,0.8,9,1.2684815587
50,512,0.8,9,1.24346909952
100,512,0.8,9,1.22518918794
10,1024,0.8,9,1.24654480946
50,1024,0.8,9,1.22891122442
100,1024,0.8,9,1.21571709867
10,256,0.8,10,1.25914539152
50,256,0.8,10,1.22824685466
100,256,0.8,10,1.20608356883
10,512,0.8,10,1.26848180957
50,512,0.8,10,1.24346934544
100,512,0.8,10,1.22518943025
10,1024,0.8,10,1.24654506044
50,1024,0.8,10,1.22891147185
100,1024,0.8,10,1.21571734345
10,256,0.9,2,1.21221459331
50,256,0.9,2,1.18594749466
100,256,0.9,2,1.16656700129
10,512,0.9,2,1.21744392883
50,512,0.9,2,1.19677934193
100,512,0.9,2,1.18122948637
10,1024,0.9,2,1.19185632142
50,1024,0.9,2,1.17793141357
100,1024,0.9,2,1.16719260332
10,256,0.9,3,1.21730519139
50,256,0.9,3,1.19092778617
100,256,0.9,3,1.17146590597
10,512,0.9,3,1.2227599433
50,512,0.9,3,1.20200512371
100,512,0.9,3,1.18638736913
10,1024,0.9,3,1.19715517867
50,1024,0.9,3,1.18316836227
100,1024,0.9,3,1.17238180849
10,256,0.9,4,1.2178142512
50,256,0.9,4,1.19142581532
100,256,0.9,4,1.17195579644
10,512,0.9,4,1.22329154475
50,512,0.9,4,1.20252770189
100,512,0.9,4,1.1869031574
10,1024,0.9,4,1.1976850644
50,1024,0.9,4,1.18369205714
100,1024,0.9,4,1.17290072901
10,256,0.9,5,1.21786515718
50,256,0.9,5,1.19147561824
100,256,0.9,5,1.17200478549
10,512,0.9,5,1.22334470489
50,512,0.9,5,1.20257995971
100,512,0.9,5,1.18695473623
10,1024,0.9,5,1.19773805297
50,1024,0.9,5,1.18374442663
100,1024,0.9,5,1.17295262106
10,256,0.9,6,1.21787024778
50,256,0.9,6,1.19148059853
100,256,0.9,6,1.17200968439
10,512,0.9,6,1.22335002091
50,512,0.9,6,1.20258518549
100,512,0.9,6,1.18695989411
10,1024,0.9,6,1.19774335183
50,1024,0.9,6,1.18374966358
100,1024,0.9,6,1.17295781027
10,256,0.9,7,1.19287458277
50,256,0.9,7,1.16360228466
100,256,0.9,7,1.14260548753
10,512,0.9,7,1.20171961045
50,512,0.9,7,1.17802359178
100,512,0.9,7,1.16070577737
10,1024,0.9,7,1.18093742707
50,1024,0.9,7,1.16423192207
100,1024,0.9,7,1.15173222146
10,256,0.9,8,1.19287463263
50,256,0.9,8,1.1636023333
100,256,0.9,8,1.14260553529
10,512,0.9,8,1.20171966267
50,512,0.9,8,1.17802364297
100,512,0.9,8,1.16070582781
10,1024,0.9,8,1.18093747932
50,1024,0.9,8,1.16423197358
100,1024,0.9,8,1.15173227242
10,256,0.9,9,1.19287463761
50,256,0.9,9,1.16360233816
100,256,0.9,9,1.14260554007
10,512,0.9,9,1.2017196679
50,512,0.9,9,1.17802364809
100,512,0.9,9,1.16070583285
10,1024,0.9,9,1.18093748454
50,1024,0.9,9,1.16423197873
100,1024,0.9,9,1.15173227751
10,256,0.9,10,1.19287463811
50,256,0.9,10,1.16360233865
100,256,0.9,10,1.14260554054
10,512,0.9,10,1.20171966842
50,512,0.9,10,1.1780236486
100,512,0.9,10,1.16070583335
10,1024,0.9,10,1.18093748507
50,1024,0.9,10,1.16423197924
100,1024,0.9,10,1.15173227802
